Name,Sector,Address,City,State,Zip,Waste_Tons,Latitude,Longitude,Source_File
ST NICHOLAS ACADEMY,Private Elementary & Secondary,170 SIEBENTHALER AVE,CINCINNATI,OH ,45215.0,7.7623,39.2320650623,-84.4202021201,EducationalInstitutions.xlsx
ST PATRICK SCHOOL,Private Elementary & Secondary,226 ELM ST,LONDON,OH ,43140.0,5.971,39.8997797189,-83.4475723263,EducationalInstitutions.xlsx
ST PATRICK SCHOOL,Private Elementary & Secondary,420 E WATER ST,TROY,OH ,45373.0,6.18425,40.0385857796,-84.1980574746,EducationalInstitutions.xlsx
ST PETER ELEMENTARY SCHOOL,Private Elementary & Secondary,6185 CHAMBERSBURG RD,HUBER HEIGHTS,OH ,45424.0,21.0691,39.8470983359,-84.1165678766,EducationalInstitutions.xlsx
ST PETER IN CHAINS SCHOOL,Private Elementary & Secondary,451 RIDGELAWN AVE,HAMILTON,OH ,45013.0,7.847599999999999,39.4080142631,-84.5668013618,EducationalInstitutions.xlsx
ST RITA SCHOOL FOR THE DEAF,Private Elementary & Secondary,1720 GLENDALE MILFORD RD,CINCINNATI,OH ,45215.0,3.36935,39.2548345788,-84.4454940183,EducationalInstitutions.xlsx
ST SUSANNA ELEMENTARY SCHOOL,Private Elementary & Secondary,500 READING RD,MASON,OH ,45040.0,29.72705,39.3564129397,-84.3164443377,EducationalInstitutions.xlsx
ST THERESE SCHOOL,Private Elementary & Secondary,2516 ALEXANDRIA PIKE,SOUTHGATE,KY ,41071.0,8.40205,39.0721031371,-84.4710358219,EducationalInstitutions.xlsx
ST THOMAS MORE SCHOOL,Private Elementary & Secondary,788 OHIO PIKE,CINCINNATI,OH ,45245.0,9.59625,39.0649012222,-84.2823391245,EducationalInstitutions.xlsx
ST THOMAS SCHOOL,Private Elementary & Secondary,428 S FORT THOMAS AVE,FORT THOMAS,KY ,41075.0,7.63435,39.0736204249,-84.4469603354,EducationalInstitutions.xlsx
ST URSULA ACADEMY,Private Elementary & Secondary,1339 E MCMILLAN ST,CINCINNATI,OH ,45206.0,27.67985,39.1252621576,-84.481580315,EducationalInstitutions.xlsx
ST URSULA VILLA SCHOOL,Private Elementary & Secondary,3660 VINEYARD PL,CINCINNATI,OH ,45226.0,13.946549999999998,39.1178113737,-84.4274474477,EducationalInstitutions.xlsx
ST VERONICA ELEMENTARY SCHOOL,Private Elementary & Secondary,4475 MOUNT CARMEL TOBASCO RD,CINCINNATI,OH ,45244.0,18.12625,39.1013100725,-84.2996885796,EducationalInstitutions.xlsx
ST VINCENT FERRER SCHOOL,Private Elementary & Secondary,7754 MONTGOMERY RD,CINCINNATI,OH ,45236.0,6.78135,39.1976080382,-84.3840885481,EducationalInstitutions.xlsx
ST VIVIAN SCHOOL,Private Elementary & Secondary,885 DENIER PL,CINCINNATI,OH ,45224.0,9.42565,39.2120305481,-84.5179118958,EducationalInstitutions.xlsx
ST WILLIAM SCHOOL,Private Elementary & Secondary,4125 ST WILLIAM AVE,CINCINNATI,OH ,45205.0,9.42565,39.1086575664,-84.5870274636,EducationalInstitutions.xlsx
ST XAVIER HIGH SCHOOL,Private Elementary & Secondary,600 W N BEND RD,CINCINNATI,OH ,45224.0,65.21185,39.2074659651,-84.5035852009,EducationalInstitutions.xlsx
ST. JOSEPH CATHOLIC SCHOOL,Private Elementary & Secondary,745 EZZARD CHARLES DR,CINCINNATI,OH ,45203.0,10.0654,39.1092301585,-84.5270402741,EducationalInstitutions.xlsx
STARR ELEMENTARY SCHOOL,Public Elementary & Secondary,301 N 19th St,Richmond,IN ,47374.0,13.60535,39.8331,-84.8759,EducationalInstitutions.xlsx
STEBBINS HIGH SCHOOL,Public Elementary & Secondary,1900 Harshman Rd,Dayton,OH ,45424.0,9.5536,39.7965,-84.1277,EducationalInstitutions.xlsx
STEPHEN BELL ELEMENTARY SCHOOL,Public Elementary & Secondary,4122 N Linda Dr,Bellbrook,OH ,45305.0,11.942,39.6415,-84.094,EducationalInstitutions.xlsx
STEPHEN T BADIN HIGH SCHOOL,Private Elementary & Secondary,571 HAMILTON NEW LONDON RD,HAMILTON,OH ,45013.0,24.5664,39.3960469194,-84.5924679904,EducationalInstitutions.xlsx
STEWART ELEMENTARY SCHOOL,Public Elementary & Secondary,11850 Conrey Rd,Cincinnati,OH ,45249.0,21.45295,39.2843,-84.3576,EducationalInstitutions.xlsx
STINGLEY ELEMENTARY SCHOOL,Public Elementary & Secondary,95 Linden Dr,Centerville,OH ,45459.0,21.45295,39.632,-84.1551,EducationalInstitutions.xlsx
STIVERS SCHOOL FOR THE ARTS,Public Elementary & Secondary,1313 E 5th St,Dayton,OH ,45402.0,9.59625,39.7588,-84.1751,EducationalInstitutions.xlsx
STRUBLE ELEMENTARY SCHOOL,Public Elementary & Secondary,2760 Jonrose Ave,Cincinnati,OH ,45239.0,21.4956,39.213888,-84.579452,EducationalInstitutions.xlsx
STS PETER & PAUL ACADEMY,Private Elementary & Secondary,231 CLARK RD,READING,OH ,45215.0,5.4592,39.2153700397,-84.449374253,EducationalInstitutions.xlsx
SUGAR GROVE SCHOOL,Private Elementary & Secondary,7872 SUGAR GROVE RD,ECONOMY,IN ,47339.0,0.89565,39.9426579745,-85.0720684142,EducationalInstitutions.xlsx
SUMMERSIDE ELEMENTARY,Public Elementary & Secondary,4639 Vermona Dr,Cincinnati,OH ,45245.0,21.53825,39.091917,-84.293212,EducationalInstitutions.xlsx
SUMMIT ACADEMY COMMUNITY SCHOOL - CINCINNATI,Public Elementary & Secondary,1660 Sternblock Ln,Cincinnati,OH ,45237.0,53.35515,39.185798,-84.467772,EducationalInstitutions.xlsx
SUMMIT ACADEMY COMMUNITY SCHOOL - DAYTON,Public Elementary & Secondary,4128 Cedar Ridge Rd,Dayton,OH ,45414.0,53.35515,39.7629,-84.1727,EducationalInstitutions.xlsx
SUMMIT ACADEMY COMMUNITY SCHOOL ALTERNATIVE LEARNERS -XENIA,Public Elementary & Secondary,1694 Pawnee Dr,Xenia,OH ,45385.0,9.68155,39.675,-83.9596,EducationalInstitutions.xlsx
SUMMIT ACADEMY OF SOUTHWEST OHIO,Private Elementary & Secondary,10400 CAROLINA TRCE RD,HARRISON,OH ,45030.0,1.0235999999999998,39.2691653741,-84.7905400821,EducationalInstitutions.xlsx
SUMMIT ACADEMY SECONDARY SCHOOL - MIDDLETOWN,Public Elementary & Secondary,7 S Marshall Rd,Middletown,OH ,45044.0,9.68155,39.5093,-84.3443,EducationalInstitutions.xlsx
SUMMIT ACADEMY TRANSITION HIGH SCHOOL DAYTON,Public Elementary & Secondary,251 Erdiel Dr,Dayton,OH ,45415.0,9.68155,39.816252,-84.232837,EducationalInstitutions.xlsx
SUMMIT ACADEMY TRANSITION HIGH SCHOOL-CINCINNATI,Public Elementary & Secondary,5800 Salvia Ave,Cincinnati,OH ,45224.0,9.68155,39.197661,-84.544409,EducationalInstitutions.xlsx
SUMMIT ACDY COMM SCHL FOR ALTERNATIVE LEARNERS OF MIDDLETOWN,Public Elementary & Secondary,4700 Central Ave,Middletown,OH ,45044.0,26.7842,39.50989,-84.34453,EducationalInstitutions.xlsx
SUMMIT ELEMENTARY SCHOOL,Public Elementary & Secondary,8400 Northport Dr,Cincinnati,OH ,45255.0,26.7842,39.0794,-84.3213,EducationalInstitutions.xlsx
SUNRISE SCHOOL AMISH,Private Elementary & Secondary,7357 W RANDOLPH LINE,WILLIAMSBURG,IN ,47393.0,1.06625,40.0049570247,-85.016794191,EducationalInstitutions.xlsx
SYCAMORE HIGH SCHOOL,Public Elementary & Secondary,7400 Cornell Rd,Cincinnati,OH ,45242.0,9.76685,39.2669,-84.3521,EducationalInstitutions.xlsx
SYCAMORE JUNIOR HIGH SCHOOL,Public Elementary & Secondary,5757 Cooper Rd,Cincinnati,OH ,45242.0,54.03755,39.2286,-84.3686,EducationalInstitutions.xlsx
SYMMES ELEMENTARY SCHOOL,Public Elementary & Secondary,11820 Enyart Rd,Loveland,OH ,45140.0,13.648,39.2829,-84.3081,EducationalInstitutions.xlsx
T.C.P. WORLD ACADEMY,Public Elementary & Secondary,6000 Ridge Ave,Cincinnati,OH ,45213.0,26.82685,39.181,-84.42699,EducationalInstitutions.xlsx
TALAWANDA HIGH SCHOOL,Public Elementary & Secondary,5301 University Park Blvd,Oxford,OH ,45056.0,9.8095,39.4869,-84.73,EducationalInstitutions.xlsx
TALAWANDA MIDDLE SCHOOL,Public Elementary & Secondary,4030 Oxford Reily Rd,Oxford,OH ,45056.0,54.2508,39.4888,-84.7578,EducationalInstitutions.xlsx
TAYLOR ELEMENTARY SCHOOL,Public Elementary & Secondary,3173 Springdale Rd,Cincinnati,OH ,45251.0,21.6662,39.2566,-84.5823,EducationalInstitutions.xlsx
TECUMSEH  MIDDLE SCHOOL,Public Elementary & Secondary,10000 W National Rd,New Carlisle,OH ,45344.0,54.677299999999995,39.9143,-84.0003,EducationalInstitutions.xlsx
TECUMSEH ELEMENTARY SCHOOL,Public Elementary & Secondary,1058 Old Springfield Pike,Xenia,OH ,45385.0,21.6662,39.7136,-83.9338,EducationalInstitutions.xlsx
TECUMSEH HIGH SCHOOL,Public Elementary & Secondary,9830 W National Rd,New Carlisle,OH ,45344.0,9.85215,39.9148,-83.9965,EducationalInstitutions.xlsx
TEMPLE CHRISTIAN SCHOOL,Private Elementary & Secondary,1617 OHMER AVE,DAYTON,OH ,45410.0,3.5826,39.7497280211,-84.1415330384,EducationalInstitutions.xlsx
TERRACE PARK ELEMENTARY SCHOOL,Public Elementary & Secondary,723 Elm Ave,Terrace Park,OH ,45174.0,26.8695,39.1583,-84.309,EducationalInstitutions.xlsx
TERRY S MONTESSORI SCHOOL,Private Elementary & Secondary,419 POPLAR AVE,CINCINNATI,OH ,45215.0,0.3838499999999999,39.2262171871,-84.4659374249,EducationalInstitutions.xlsx
TEST INTERMEDIATE SCHOOL,Public Elementary & Secondary,22 S 22nd,Richmond,IN ,47374.0,55.0185,39.829,-84.8717,EducationalInstitutions.xlsx
THE ANTIOCH SCHOOL,Private Elementary & Secondary,PO BOX 242,YELLOW SPRINGS,OH ,45387.0,2.1325,39.80416,-83.893935,EducationalInstitutions.xlsx
THE CAMPUS AT KIDS FIRST,Private Elementary & Secondary,7900 E KEMPER RD,CINCINNATI,OH ,45249.0,0.72505,39.2794600529,-84.3475732303,EducationalInstitutions.xlsx
THE CHILDREN'S HOUSE OF WEST CHESTER,Private Elementary & Secondary,6184 MUHLHAUSER RD,WEST CHESTER,OH ,45069.0,0.5544499999999999,39.3246334999,-84.4271343934,EducationalInstitutions.xlsx
The Christ College of Nursing and Health Sciences,Postsecondary,2139 Auburn Avenue,Cincinnati,OH,45219.0,15.286895,39.121821,-84.509564,EducationalInstitutions.xlsx
THE CINDAY ACADEMY,Private Elementary & Secondary,11 SYCAMORE CREEK DR,SPRINGBORO,OH ,45066.0,7.54905,39.5631521545,-84.2312652423,EducationalInstitutions.xlsx
THE DREAM ACADEMY COMMUNITY SCHOOL,Public Elementary & Secondary,224 W Liberty St,Cincinnati,OH ,45202.0,55.1891,39.11341,-84.520331,EducationalInstitutions.xlsx
THE GODDARD SCHOOL,Private Elementary & Secondary,1280 NAGEL RD,CINCINNATI,OH ,45255.0,0.853,39.0746442995,-84.3321380476,EducationalInstitutions.xlsx
THE GODDARD SCHOOL - CENTERVILLE,Private Elementary & Secondary,10685 DAYTON LEBANON PIKE,CENTERVILLE,OH ,45458.0,0.853,39.5875389492,-84.1624853547,EducationalInstitutions.xlsx
THE GODDARD SCHOOL - MASON I,Private Elementary & Secondary,754 READING RD,MASON,OH ,45040.0,0.63975,39.3489025184,-84.3257397863,EducationalInstitutions.xlsx
THE GODDARD SCHOOL - WEST CHESTER,Private Elementary & Secondary,7739 PRINCETON GLENDALE RD,HAMILTON,OH ,45011.0,5.75775,39.3636916284,-84.4596642375,EducationalInstitutions.xlsx
THE GODDARD SCHOOL OF SPRINGBORO,Private Elementary & Secondary,250 W CENTRAL AVE,SPRINGBORO,OH ,45066.0,0.7676999999999999,39.5588989959,-84.2403644543,EducationalInstitutions.xlsx
THE GOOD SHEPHERD CATHOLIC MONTESSORI,Private Elementary & Secondary,4460 BERWICK ST,CINCINNATI,OH ,45227.0,6.6960500000000005,39.1541745648,-84.3748908869,EducationalInstitutions.xlsx
THE MIAMI MONTESSORI SCHOOL,Private Elementary & Secondary,86 TROY TOWN DR,TROY,OH ,45373.0,1.4501,40.0508702864,-84.2374673166,EducationalInstitutions.xlsx
The Modern College of Design,Postsecondary,1725 E David Rd,Kettering,OH,45440.0,8.945170000000001,39.681305,-84.134269,EducationalInstitutions.xlsx
THE NEW SCHOOL MONTESSORI,Private Elementary & Secondary,3 BURTON WOODS LN,CINCINNATI,OH ,45229.0,4.265,39.1567302414,-84.4867394562,EducationalInstitutions.xlsx
THE SUMMIT COUNTRY DAY SCHOOL,Private Elementary & Secondary,2161 GRANDIN RD,CINCINNATI,OH ,45208.0,34.887699999999995,39.1308708951,-84.4583345564,EducationalInstitutions.xlsx
THURGOOD MARSHALL HIGH SCHOOL,Public Elementary & Secondary,4447 Hoover Ave,Dayton,OH ,45417.0,9.9801,39.762829,-84.261006,EducationalInstitutions.xlsx
TIPPECANOE HIGH SCHOOL,Public Elementary & Secondary,615 E Kessler Cowlesville Rd,Tipp City,OH ,45371.0,10.02275,39.983,-84.188229,EducationalInstitutions.xlsx
TIPPECANOE MIDDLE SCHOOL,Public Elementary & Secondary,555 N Hyatt St,Tipp City,OH ,45371.0,56.42595,39.9684,-84.1831,EducationalInstitutions.xlsx
TOWER HEIGHTS MIDDLE SCHOOL,Public Elementary & Secondary,195 N Johanna Dr,Centerville,OH ,45459.0,56.76715,39.632,-84.1517,EducationalInstitutions.xlsx
TREBEIN ELEMENTARY SCHOOL,Public Elementary & Secondary,1728 Dayton Xenia Rd,Xenia,OH ,45385.0,21.8368,39.7128,-84.0005,EducationalInstitutions.xlsx
TRENT MONTESSORI PRESCHOOL,Private Elementary & Secondary,305 PARK AVE,NEWPORT,KY ,41071.0,0.72505,39.0966869542,-84.4910559904,EducationalInstitutions.xlsx
TRIAD ELEMENTARY SCHOOL,Public Elementary & Secondary,7920 Brush Lake Rd,North Lewisburg,OH ,43060.0,13.69065,40.1806,-83.5887,EducationalInstitutions.xlsx
TRIAD HIGH SCHOOL,Public Elementary & Secondary,8099 Brush Lake Rd,North Lewisburg,OH ,43060.0,10.10805,40.1794,-83.5876,EducationalInstitutions.xlsx
TRIAD MIDDLE SCHOOL,Public Elementary & Secondary,7941 Brush Lake Rd,North Lewisburg,OH ,43060.0,57.151,40.1767,-83.5821,EducationalInstitutions.xlsx
TRI-COUNTY NORTH ELEMENTARY SCHOOL,Public Elementary & Secondary,570 Panther Way,Lewisburg,OH ,45338.0,13.69065,39.8501,-84.5368,EducationalInstitutions.xlsx
TRI-COUNTY NORTH HIGH SCHOOL,Public Elementary & Secondary,500 Panther Way,Lewisburg,OH ,45338.0,10.10805,39.8512,-84.5367,EducationalInstitutions.xlsx
TRI-COUNTY NORTH MIDDLE SCHOOL,Public Elementary & Secondary,530 Panther Way,Lewisburg,OH ,45338.0,57.10835,39.8508,-84.5367,EducationalInstitutions.xlsx
TRI-VILLAGE ELEMENTARY SCHOOL,Public Elementary & Secondary,315 S Main St,New Madison,OH ,45346.0,27.67985,39.9645,-84.7101,EducationalInstitutions.xlsx
TRI-VILLAGE HIGH SCHOOL,Public Elementary & Secondary,315 S Main St,New Madison,OH ,45346.0,10.10805,39.964629,-84.711017,EducationalInstitutions.xlsx
TROTWOOD PREPARATORY & FITNESS ACADEMY,Public Elementary & Secondary,3100 Shiloh Springs Rd,Trotwood,OH ,45426.0,57.4069,39.818,-84.2952,EducationalInstitutions.xlsx
TROTWOOD-MADISON EARLY LEARNING CENTER,Public Elementary & Secondary,4400 N Union Rd,Trotwood,OH ,45426.0,11.4302,39.8081,-84.3069,EducationalInstitutions.xlsx
TROTWOOD-MADISON HIGH SCHOOL,Public Elementary & Secondary,4440 N Union Rd,Trotwood,OH ,45426.0,10.1507,39.810139,-84.310132,EducationalInstitutions.xlsx
TROTWOOD-MADISON MIDDLE SCHOOL,Public Elementary & Secondary,4420 N Union Rd,Trotwood,OH ,45426.0,57.4069,39.8081,-84.3069,EducationalInstitutions.xlsx
TROY CHRISTIAN ELEMENTARY,Private Elementary & Secondary,1586 MCKAIG RD,TROY,OH ,45373.0,11.3449,40.039601491,-84.2292695955,EducationalInstitutions.xlsx
TROY CHRISTIAN HIGH SCHOOL,Private Elementary & Secondary,700 S DORSET RD,TROY,OH ,45373.0,14.9275,40.0358905795,-84.2284170499,EducationalInstitutions.xlsx
TROY HIGH SCHOOL,Public Elementary & Secondary,151 Staunton Rd,Troy,OH ,45373.0,10.1507,40.0459,-84.201,EducationalInstitutions.xlsx
TROY JUNIOR HIGH SCHOOL,Public Elementary & Secondary,556 Adams St,Troy,OH ,45373.0,57.449549999999995,40.0491,-84.1994,EducationalInstitutions.xlsx
TURPIN HIGH SCHOOL,Public Elementary & Secondary,2650 Bartels Rd,Cincinnati,OH ,45244.0,10.19335,39.1057,-84.3668,EducationalInstitutions.xlsx
TWIN VALLEY SOUTH ELEMENTARY SCHOOL,Public Elementary & Secondary,100 Education Dr,West Alexandria,OH ,45381.0,26.99745,39.7468,-84.5308,EducationalInstitutions.xlsx
TWIN VALLEY SOUTH HIGH SCHOOL,Public Elementary & Secondary,100 Education Dr,West Alexandria,OH ,45381.0,10.19335,39.7471,-84.5371,EducationalInstitutions.xlsx
TWIN VALLEY SOUTH MIDDLE SCHOOL,Public Elementary & Secondary,100 Education Dr,West Alexandria,OH ,45381.0,58.04665,39.7471,-84.5298,EducationalInstitutions.xlsx
UNION CITY COMMUNITY JR/SR HIGH,Public Elementary & Secondary,603 N Walnut St,Union City,IN ,47390.0,10.236,40.2051,-84.8153,EducationalInstitutions.xlsx
UNION HIGH SCHOOL,Public Elementary & Secondary,410 E Patriot Blvd,Liberty,IN ,47353.0,10.236,39.634909,-84.920746,EducationalInstitutions.xlsx
UNION MIDDLE SCHOOL,Public Elementary & Secondary,488 SR 44 E,Liberty,IN ,47353.0,58.3452,39.635854,-84.916879,EducationalInstitutions.xlsx
UNION ELEMENTARY SCHOOL,Public Elementary & Secondary,7672 Lesourdsville West Cheste,West Chester,OH ,45069.0,26.99745,39.360922,-84.418484,EducationalInstitutions.xlsx
UNION ELEMENTARY SCHOOL,Public Elementary & Secondary,418 W Martindale Rd,Union,OH ,45322.0,26.99745,39.8991,-84.3158,EducationalInstitutions.xlsx
Union Institute & University,Postsecondary,440 E McMillan St,Cincinnati,OH,45206.0,100.199255,39.126921,-84.500166,EducationalInstitutions.xlsx
United Theological Seminary,Postsecondary,4501 Denlinger Rd.,Dayton,OH,45426.0,108.209855,39.813423,-84.276913,EducationalInstitutions.xlsx
UNIVERSAL MUSLIM ACADEMY,Private Elementary & Secondary,2232 STRATFORD AVE,CINCINNATI,OH ,45219.0,1.83395,39.1241128884,-84.5231699615,EducationalInstitutions.xlsx
University of Cincinnati-Blue Ash College,Postsecondary,9555 Plainfield Rd,Blue Ash,OH,45236.0,1155.729315,39.234333,-84.399956,EducationalInstitutions.xlsx
University of Cincinnati-Clermont College,Postsecondary,4200 Clermont College Dr,Batavia,OH,45103.0,88.51713,39.080645,-84.19437,EducationalInstitutions.xlsx
University of Cincinnati-Main Campus,Postsecondary,2624 Clifton Avenue,Cincinnati,OH,45221.0,23.965045,39.131159,-84.51428,EducationalInstitutions.xlsx
University of Dayton,Postsecondary,300 College Park,Dayton,OH,45469.0,31.77538,39.739547,-84.176113,EducationalInstitutions.xlsx
Upper Valley Career Center,Postsecondary,8811 Looney Road,Piqua,OH,45356.0,775.15906,40.161207,-84.213946,EducationalInstitutions.xlsx
UPPER VALLEY CAREER CENTER,Public Elementary & Secondary,8811 Career Dr,Piqua,OH ,45356.0,10.27865,40.1612,-84.2141,EducationalInstitutions.xlsx
URBAN EARLY COLLEGE NETWORK,Public Elementary & Secondary,3237 W Siebenthaler Ave Unit 2,Dayton,OH ,45406.0,10.3213,39.800043,-84.240163,EducationalInstitutions.xlsx
URBAN MALE TECH ACADEMY,Public Elementary & Secondary,224 W Liberty St Ste A,Cincinnati,OH ,45202.0,,39.11341,-84.520331,EducationalInstitutions.xlsx
URBANA ELEMENTARY SCHOOL,Public Elementary & Secondary,1673 S Us Highway 68,Urbana,OH ,43078.0,21.96475,40.08628,-83.755832,EducationalInstitutions.xlsx
URBANA HIGH SCHOOL,Public Elementary & Secondary,500 Washington Ave,Urbana,OH ,43078.0,10.3213,40.1123,-83.7426,EducationalInstitutions.xlsx
URBANA JUNIOR HIGH SCHOOL,Public Elementary & Secondary,1673 S Us Highway 68,Urbana,OH ,43078.0,58.89965,40.08628,-83.755832,EducationalInstitutions.xlsx
URSULINE ACADEMY OF CINCINNATI,Private Elementary & Secondary,5535 PFEIFFER RD,CINCINNATI,OH ,45242.0,28.19165,39.2497092308,-84.3711936062,EducationalInstitutions.xlsx
VAILE ELEMENTARY SCHOOL,Public Elementary & Secondary,300 S 14th St,Richmond,IN ,47374.0,13.69065,39.8242,-84.884,EducationalInstitutions.xlsx
VALERIE ELEMENTARY SCHOOL,Public Elementary & Secondary,3871 Yellowstone Ave,Dayton,OH ,45416.0,27.0401,39.8103,-84.2519,EducationalInstitutions.xlsx
VALLEY ELEMENTARY SCHOOL,Public Elementary & Secondary,3601 Jonathon Dr,Beavercreek,OH ,45434.0,22.007399999999997,39.7178,-84.0707,EducationalInstitutions.xlsx
VALLEY FORGE ELEMENTARY SCHOOL,Public Elementary & Secondary,7191 Troy Manor Rd,Huber Heights,OH ,45424.0,27.0401,39.8587,-84.1362,EducationalInstitutions.xlsx
VALLEY VIEW HIGH SCHOOL,Public Elementary & Secondary,6027 Farmersville Germantn Pik,Germantown,OH ,45327.0,10.36395,39.6569,-84.3982,EducationalInstitutions.xlsx
VALLEY VIEW INTERMEDIATE SCHOOL,Public Elementary & Secondary,64 Comstock St,Germantown,OH ,45327.0,27.0401,39.629752,-84.372143,EducationalInstitutions.xlsx
VALLEY VIEW JUNIOR HIGH SCHOOL,Public Elementary & Secondary,202 Jackson St,Farmersville,OH ,45325.0,59.32615,39.681784,-84.430797,EducationalInstitutions.xlsx
VALLEY VIEW PRIMARY SCHOOL,Public Elementary & Secondary,110 Comstock St,Germantown,OH ,45327.0,12.49645,39.6297,-84.3744,EducationalInstitutions.xlsx
VAN BUREN MIDDLE SCHOOL,Public Elementary & Secondary,3775 Shroyer Rd,Kettering,OH ,45429.0,59.4541,39.6934,-84.1642,EducationalInstitutions.xlsx
VAN CLEVE ELEMENTARY SCHOOL,Public Elementary & Secondary,617 E Main St,Troy,OH ,45373.0,27.0401,40.0373,-84.1968,EducationalInstitutions.xlsx
VANGORDEN ELEMENTARY SCHOOL,Public Elementary & Secondary,6475 LeSourdsville West Cheste,Liberty Township,OH ,45011.0,27.0401,39.3897,-84.4311,EducationalInstitutions.xlsx
VERMONT AVENUE ELEMENTARY SCHOOL,Public Elementary & Secondary,33 Vermont Ave,Wyoming,OH ,45215.0,13.69065,39.2396,-84.4733,EducationalInstitutions.xlsx
VERSAILLES ELEMENTARY SCHOOL,Public Elementary & Secondary,280 Marker Rd,Versailles,OH ,45380.0,13.69065,40.2133,-84.4866,EducationalInstitutions.xlsx
VERSAILLES HIGH SCHOOL,Public Elementary & Secondary,280 Marker Rd,Versailles,OH ,45380.0,10.4066,40.2134,-84.4866,EducationalInstitutions.xlsx
VERSAILLES MIDDLE SCHOOL,Public Elementary & Secondary,280 Marker Rd,Versailles,OH ,45380.0,59.92325,40.2134,-84.4867,EducationalInstitutions.xlsx
VICTORY CHRISTIAN SCHOOL,Private Elementary & Secondary,960 CHILDRENS HOME RD,URBANA,OH ,43078.0,4.0091,40.120735431,-83.7313561049,EducationalInstitutions.xlsx
VILLAGE CHRISTIAN SCHOOL,Private Elementary & Secondary,4581 LONG SPURLING RD,PLEASANT PLAIN,OH ,45162.0,0.9383,39.2854400722,-84.1349178836,EducationalInstitutions.xlsx
VIRGINIA STEVENSON ELEMENTARY SCHOOL,Public Elementary & Secondary,805 Old Harshman Rd,Dayton,OH ,45431.0,13.69065,39.776274,-84.124834,EducationalInstitutions.xlsx
VIRTUAL HIGH SCHOOL,Public Elementary & Secondary,425 Ezzard Charles Dr,Cincinnati,OH ,45203.0,10.44925,39.108736,-84.522119,EducationalInstitutions.xlsx
W O CLINE ELEMENTARY SCHOOL,Public Elementary & Secondary,99 Virginia Ave,Centerville,OH ,45458.0,22.13535,39.6241,-84.1651,EducationalInstitutions.xlsx
WALNUT HILLS HIGH SCHOOL,Public Elementary & Secondary,3250 Victory Pkwy,Cincinnati,OH ,45207.0,10.4919,39.1406,-84.4801,EducationalInstitutions.xlsx
WALNUT LEVEL SCHOOL,Private Elementary & Secondary,10770 SWOVELAND RD,GREENS FORK,IN ,47345.0,1.15155,39.8884176096,-85.0803383294,EducationalInstitutions.xlsx
